2010-01-04,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,Signal_Line
2012-08-10,5320.39990234375,5330.10009765625,5294.10009765625,5308.2001953125,0,5177.713994140625,5118.022504882812,72.11840382729788,37.23898325147911,22.54407785707662
2012-08-13,5347.89990234375,5352.4501953125,5309.0498046875,5316.35009765625,0,5187.708994140625,5119.170754394531,73.13115942401514,41.0047707431695,26.236216434295198
2012-08-14,5380.35009765625,5387.0498046875,5328.7998046875,5343.25,0,5198.05,5120.885004882813,77.69820971867009,46.07650278303299,30.204273704042755
2012-08-16,5362.9501953125,5390.64990234375,5356.64990234375,5385.9501953125,0,5205.367001953125,5122.004006347656,86.39521527486176,48.13696726794933,33.790812416824075
2012-08-17,5366.2998046875,5399.9501953125,5341.7001953125,5368.60009765625,0,5211.7,5123.376005859375,84.50980168954086,49.46992717330522,36.92663536812031
2012-08-21,5421.0,5425.14990234375,5368.7001953125,5368.7001953125,0,5218.752998046875,5125.231254882812,82.4530988970683,54.314057469686304,40.404119788433505
2012-08-22,5412.85009765625,5433.35009765625,5394.7998046875,5395.75,0,5225.927998046875,5126.803754882812,78.74908184659928,56.840217971114726,43.691339424969755
2012-08-23,5415.35009765625,5448.60009765625,5393.85009765625,5426.14990234375,0,5231.917001953125,5127.922504882812,78.13360778737145,58.37108197683574,46.62728793534295
2012-08-24,5386.7001953125,5399.64990234375,5371.0,5392.60009765625,0,5237.222001953125,5128.052504882812,74.33039651528152,56.61981704248046,48.62579375677045
2012-08-27,5350.25,5399.14990234375,5346.64990234375,5387.85009765625,0,5243.132001953125,5128.170754394531,69.16391960497948,51.694795407528545,49.23959408692207
2012-08-29,5287.7998046875,5345.5,5282.7001953125,5343.85009765625,0,5246.107001953125,5128.320002441406,50.75724709130349,42.26526378361996,47.84472802626165
2012-08-30,5315.0498046875,5342.7998046875,5255.0498046875,5268.60009765625,0,5251.122998046875,5128.603000488281,46.61448152853792,36.56958785282404,45.58969999157413
2012-08-31,5258.5,5303.25,5238.89990234375,5298.2001953125,0,5254.21599609375,5128.566750488281,39.4,27.179320719975294,41.907624137254366
2012-09-03,5253.75,5295.7998046875,5243.14990234375,5276.5,0,5256.88,5128.4144995117185,40.51272850934388,19.133620593440355,37.35282342849156
2012-09-04,5274.0,5278.35009765625,5233.2001953125,5249.14990234375,0,5259.06,5128.337749023438,43.93306561280972,14.227347040246968,32.727728150842644
2012-09-05,5225.7001953125,5259.5,5215.7001953125,5243.89990234375,0,5260.6530078125,5128.3610009765625,34.84625547833312,6.368289642699892,27.455840449214097
2012-09-06,5238.39990234375,5260.60009765625,5217.64990234375,5217.64990234375,0,5263.1280078125,5128.70875,31.490352780579244,1.1514174318144796,22.194955845734174
2012-09-07,5342.10009765625,5347.14990234375,5309.2001953125,5309.4501953125,0,5267.554013671875,5129.6775,47.78072173189044,5.323383075772654,18.82064129174187
2012-09-10,5363.4501953125,5375.4501953125,5349.10009765625,5361.89990234375,0,5271.98501953125,5131.152250976563,49.70788217580728,10.234493486484098,17.10341173069032
2012-09-11,5390.0,5393.35009765625,5332.10009765625,5336.10009765625,0,5276.802021484375,5132.95,46.62749930943629,16.083530296313256,16.899435443814905
2012-09-12,5431.0,5435.5498046875,5393.9501953125,5404.4501953125,0,5279.8440234375,5135.43125,51.84281786389592,23.753476169583337,18.27024358896859
2012-09-13,5435.35009765625,5447.4501953125,5421.85009765625,5435.2001953125,0,5282.9790234375,5138.079001464844,52.02306371662884,29.839014473987845,20.58399776597244
2012-09-14,5577.64990234375,5586.64990234375,5526.9501953125,5528.35009765625,0,5288.773017578125,5142.075500488281,65.70439995470174,45.61839198699545,25.590876610177045
2012-09-17,5610.0,5652.2001953125,5585.14990234375,5631.75,0,5294.922021484375,5146.06375,71.50783870414755,60.04191900267506,32.48108508867665
2012-09-18,5600.0498046875,5620.5498046875,5586.4501953125,5602.39990234375,0,5300.377021484375,5150.531748046875,78.3168786819275,69.8644169643594,39.9577514638132
2012-09-20,5554.25,5581.35009765625,5534.89990234375,5536.9501953125,0,5305.123017578125,5154.752749023438,70.98617663136142,73.11038488560098,46.58827814817076
2012-09-21,5691.14990234375,5720.0,5575.4501953125,5577.0,0,5313.443017578125,5158.951999511719,83.26799132844889,85.74114529706549,54.4188515779497
2012-09-24,5669.60009765625,5709.85009765625,5662.75,5691.9501953125,0,5319.928017578125,5163.274499511719,81.17086603856039,92.94086039881586,62.123253342122936
2012-09-25,5673.89990234375,5702.7001953125,5652.4501953125,5674.89990234375,0,5327.28001953125,5167.48375,80.70960237759017,97.86551208723904,69.27170509114616
2012-09-26,5663.4501953125,5672.7998046875,5638.64990234375,5653.39990234375,0,5335.8440234375,5171.1167504882815,85.69104745950025,99.77498607325742,75.37236128756842
2012-09-27,5649.5,5693.7001953125,5639.7001953125,5673.75,0,5344.2890234375,5174.113500976562,83.44999384185078,99.02113972884672,80.10211697582409
2012-09-28,5703.2998046875,5735.14990234375,5683.4501953125,5684.7998046875,0,5354.41001953125,5177.434250488282,81.98727145833388,101.59379564799656,84.40045271025859
2012-10-01,5718.7998046875,5722.9501953125,5694.0,5704.75,0,5364.929013671875,5180.7152490234375,81.79867833941265,103.68811244336393,88.25798465687966
2012-10-03,5731.25,5743.25,5715.7998046875,5727.7001953125,0,5375.228017578125,5184.653249511719,81.32749170284066,105.14050599807251,91.63448892511823
2012-10-04,5787.60009765625,5807.25,5751.35009765625,5751.5498046875,0,5386.126015625,5189.257749023437,81.83932219527954,109.5754032571258,95.22267179151974
2012-10-05,5746.9501953125,5815.35009765625,4888.2001953125,5815.0,0,5396.963017578125,5194.169499511719,76.12782616741768,108.5585880650633,97.88985504622846
2012-10-08,5676.0,5751.85009765625,5666.2001953125,5751.85009765625,0,5408.124013671875,5198.546499023438,59.367573344544724,100.86495843877401,98.48487572473758
2012-10-09,5704.60009765625,5728.64990234375,5677.89990234375,5708.14990234375,0,5419.65201171875,5203.253249511718,59.07522552104754,95.96921699544237,97.98174397887854
2012-10-10,5652.14990234375,5686.5,5647.0498046875,5671.14990234375,0,5430.5030078125,5207.782248535156,54.62126350310147,86.85579467735624,95.75655411857409
2012-10-11,5708.0498046875,5721.10009765625,5636.9501953125,5663.5,0,5443.80400390625,5213.064497070312,63.401869731487764,83.18509082961282,93.24226146078185
2012-10-12,5676.0498046875,5725.0,5659.35009765625,5681.7001953125,0,5455.327998046875,5218.379245605469,48.38983783310962,76.80849846081492,89.95550886078847
2012-10-15,5687.25,5693.7001953125,5651.0498046875,5674.25,0,5465.077001953125,5224.094494628906,51.92453288269437,71.83074510892857,86.3305561104165
2012-10-16,5648.0,5714.0,5635.60009765625,5705.60009765625,0,5473.457001953125,5228.868745117187,47.37589901542413,63.98115778071042,81.86067644447529
2012-10-17,5660.25,5684.35009765625,5633.89990234375,5681.10009765625,0,5481.852001953125,5233.500744628906,49.67694424946962,58.07927417278188,77.10439599013661
2012-10-18,5718.7001953125,5722.5,5650.5498046875,5675.2998046875,0,5491.671005859375,5238.524245605468,56.40979021485068,57.456112861894326,73.17473936448815
2012-10-19,5684.25,5711.7001953125,5660.0,5703.2998046875,0,5501.042001953125,5243.192995605469,48.16987589643902,53.56494682003722,69.25278085559796
2012-10-22,5717.14990234375,5721.5498046875,5658.0498046875,5667.60009765625,0,5509.73400390625,5248.24974609375,49.8466208935116,52.53037934663007,65.90830055380438
2012-10-23,5691.39990234375,5720.7998046875,5681.4501953125,5715.64990234375,0,5516.827998046875,5253.4754956054685,46.384828621217856,49.0670529290428,62.54005102885207
2012-10-25,5705.2998046875,5718.75,5685.7001953125,5688.7998046875,0,5524.173994140625,5258.880495605469,41.91073497411739,46.90327597483156,59.41269601804797
2012-10-29,5665.60009765625,5698.2998046875,5645.10009765625,5665.2001953125,0,5531.0269921875,5263.3819970703125,41.98916598469236,41.506570666620064,55.83147094776239
2012-10-30,5597.89990234375,5689.89990234375,5589.89990234375,5656.35009765625,0,5536.5769921875,5267.623247070313,42.25966084568876,31.404788013700454,50.94613436095001
2012-10-31,5619.7001953125,5624.39990234375,5583.0498046875,5596.75,0,5542.012998046875,5271.971997070313,41.470787047074886,24.87145132286605,45.73119775333323
2012-11-01,5645.0498046875,5649.75,5601.9501953125,5609.85009765625,0,5547.3069921875,5276.426745605469,49.24563363972819,21.491495958847736,40.88325739443613
2012-11-02,5697.7001953125,5711.2998046875,5682.5498046875,5696.35009765625,0,5554.0019921875,5281.201247558593,48.892736022333345,22.7984966100139,37.266305237551684
2012-11-05,5704.2001953125,5709.2001953125,5679.5,5693.0498046875,0,5560.76,5285.474499511719,53.1855101612315,24.0812065605287,34.62928550214709
2012-11-06,5724.39990234375,5730.7998046875,5693.64990234375,5694.10009765625,0,5566.827998046875,5289.791748046875,54.1199838412894,26.423121680256372,32.988052737768946
2012-11-07,5760.10009765625,5777.2998046875,5711.39990234375,5718.60009765625,0,5573.772998046875,5294.435998535157,62.53074270444103,30.804716096079574,32.55138540943107
2012-11-08,5738.75,5744.5,5693.9501953125,5709.0,0,5580.24099609375,5298.799748535156,58.5999049970686,32.18339662483322,32.4777876525115
2012-11-09,5686.25,5751.7001953125,5677.75,5731.10009765625,0,5586.2319921875,5302.861499023437,46.39802628013208,28.70876288952695,31.723982699914593
2012-11-12,5683.7001953125,5718.89990234375,5665.75,5688.4501953125,0,5592.90099609375,5306.443500976562,49.93432027905132,25.45590288947824,30.470366737827327
2012-11-15,5631.0,5651.64990234375,5603.5498046875,5650.35009765625,0,5599.765,5309.819501953125,40.17339076637917,18.41326590850531,28.058946571962927
2012-11-16,5574.0498046875,5650.14990234375,5559.7998046875,5624.7998046875,0,5604.945,5312.597751464844,37.50399058274467,8.142657070467067,24.075688671663755
2012-11-19,5571.39990234375,5592.75,5549.25,5577.2998046875,0,5611.202998046875,5315.211750488281,35.39168484091715,-0.20829826961107756,19.218891283408787
2012-11-20,5571.5498046875,5613.7001953125,5548.35009765625,5604.7998046875,0,5617.558994140625,5317.8382495117185,38.77012736692238,-6.736737756272305,14.027765475472568
2012-11-21,5614.7998046875,5620.2001953125,5561.39990234375,5582.5,0,5624.374990234375,5320.275498046875,52.143024319929864,-8.324697607573398,9.557272858863374
2012-11-22,5627.75,5643.35009765625,5608.0,5628.60009765625,0,5632.415986328125,5322.622749023438,51.04420814743312,-8.440893333862732,5.957639620318154
2012-11-23,5626.60009765625,5637.75,5593.5498046875,5635.4501953125,0,5640.179990234375,5324.732248535156,47.4464107828574,-8.527467456425256,3.0606182049694715
2012-11-26,5635.89990234375,5649.2001953125,5623.4501953125,5648.64990234375,0,5646.055986328125,5327.475249023438,40.27991318759129,-7.756252307219256,0.8972441025317262
2012-11-27,5727.4501953125,5733.2001953125,5658.0,5658.5,0,5653.335986328125,5330.11625,52.88497192338732,0.23952369957714836,0.7657000219408107
2012-11-29,5825.0,5833.5,5736.10009765625,5736.7001953125,0,5662.035986328125,5333.062749023437,60.4726250565493,14.283041757470528,3.4691683690467543
2012-11-30,5879.85009765625,5885.25,5827.85009765625,5836.0,0,5671.01298828125,5336.1125,61.98818231766572,29.498534729737003,8.675041641184805
2012-12-03,5870.9501953125,5899.14990234375,5854.60009765625,5878.25,0,5679.724990234375,5338.838000488281,63.57291532982546,40.373375649480295,15.014708442843904
2012-12-04,5889.25,5894.9501953125,5859.0,5866.7998046875,0,5685.9569921875,5341.476000976562,72.41608740755758,49.89326818959853,21.990420392194828
2012-12-05,5900.5,5917.7998046875,5891.35009765625,5906.60009765625,0,5691.7669921875,5344.302751464844,73.48860289138679,57.680725100635755,29.128481333883013
2012-12-06,5930.89990234375,5942.5498046875,5838.89990234375,5926.2998046875,0,5698.383994140625,5347.116501464844,84.14163278601771,65.5497422395465,36.41273351501572
2012-12-07,5907.39990234375,5949.85009765625,5888.64990234375,5934.0,0,5705.4469921875,5349.591750488281,91.07831162188995,69.09327712342656,42.948842236697885
2012-12-10,5908.89990234375,5919.9501953125,5888.10009765625,5916.0498046875,0,5709.8019921875,5352.228249511719,91.70789988173107,71.20182123902032,48.59943803716238
2012-12-11,5898.7998046875,5965.14990234375,5865.4501953125,5923.7998046875,0,5714.385986328125,5354.771247558594,89.47052878805368,71.23669192978195,53.12688881568629
2012-12-12,5888.0,5924.60009765625,5874.25,5917.7998046875,0,5718.66798828125,5357.130998535156,85.74986582155545,69.5906752374467,56.41964610003838
2012-12-13,5851.5,5907.4501953125,5841.35009765625,5900.35009765625,0,5722.428984375,5358.728747558594,77.57923372293175,64.59632398006306,58.05498167604332
2012-12-14,5879.60009765625,5886.10009765625,5839.14990234375,5846.89990234375,0,5727.030986328125,5360.516997070313,79.24182020939902,62.18883350335091,58.88175204150484
2012-12-17,5857.89990234375,5886.0498046875,5850.14990234375,5860.5,0,5730.12298828125,5361.984997558594,74.9438202247191,57.86284864905065,58.67797136301401
2012-12-18,5896.7998046875,5905.7998046875,5823.14990234375,5873.60009765625,0,5733.68298828125,5363.433247070312,71.58146781957657,56.917264706305104,58.32583003167223
2012-12-19,5929.60009765625,5939.39990234375,5910.7998046875,5917.2998046875,0,5737.649990234375,5365.554497070312,65.96460111040727,58.14434037594856,58.2895321005275
2012-12-20,5916.39990234375,5937.60009765625,5881.4501953125,5934.4501953125,0,5740.225986328125,5367.719997558594,56.390938926891906,57.390103848592844,58.10964645014057
2012-12-21,5847.7001953125,5888.0,5841.64990234375,5888.0,0,5742.240986328125,5369.811999511719,46.63774403470716,50.66484100730395,56.62068536157325
2012-12-24,5855.75,5871.89990234375,5844.7001953125,5869.0,0,5745.835986328125,5372.684748535156,45.007451564828614,45.46053298982952,54.388654887224504
2012-12-26,5905.60009765625,5917.2998046875,5859.5498046875,5864.9501953125,0,5749.855986328125,5375.335249023437,50.681648800441685,44.84166090324925,52.47925609042946
2012-12-27,5870.10009765625,5930.7998046875,5864.7001953125,5930.2001953125,0,5754.214990234375,5377.759748535156,41.98315224529424,41.01386469976569,50.186177812296705
2012-12-28,5908.35009765625,5915.75,5879.5,5887.14990234375,0,5758.22099609375,5380.602749023437,50.12059840606834,40.598766652025006,48.26869558024237
2012-12-31,5905.10009765625,5919.0,5897.14990234375,5901.2001953125,0,5762.802001953125,5383.331499023438,49.5198631776642,39.551624117162646,46.525281287626434
2013-01-02,5993.25,6006.0498046875,5982.0,5982.60009765625,0,5768.922001953125,5386.895998535157,59.96835834432718,45.31238358174687,46.28270174645052
2013-01-03,6009.5,6017.0,5986.5498046875,6015.7998046875,0,5776.152001953125,5390.831499023438,62.677373797893225,50.60571497329602,47.14730439181962
2013-01-04,6016.14990234375,6020.75,5981.5498046875,6011.9501953125,0,5783.27,5394.809997558594,68.32089313016085,54.70668516819023,48.65918054709375
2013-01-07,5988.39990234375,6042.14990234375,5977.14990234375,6042.14990234375,0,5788.663994140625,5398.084248046875,62.11579116787305,55.082582783355974,49.943860994346196
2013-01-08,6001.7001953125,6007.0498046875,5964.39990234375,5983.4501953125,0,5795.012998046875,5401.295,66.31868600729874,55.8103597524796,51.11716074597288
2013-01-09,5971.5,6020.10009765625,5958.4501953125,6006.2001953125,0,5800.1,5404.005,58.64784993646357,53.335407498203494,51.56081009641901
2013-01-10,5968.64990234375,6005.14990234375,5947.2998046875,5998.7998046875,0,5805.645,5406.52875,54.85754269345987,50.56117321246529,51.36088271962827
2013-01-11,5951.2998046875,6018.85009765625,5940.60009765625,6012.39990234375,0,5810.565,5409.382749023437,54.29695813238779,46.427378751489414,50.3741819260005
2013-01-14,6024.0498046875,6036.89990234375,5962.14990234375,5967.2001953125,0,5817.733994140625,5412.913498535157,71.49816425948943,48.462982763529,49.9919420935062
2013-01-15,6056.60009765625,6068.5,6018.60009765625,6037.85009765625,0,5826.907998046875,5416.91125,73.10476147680487,52.102149075157286,50.413983489836426
2013-01-16,6001.85009765625,6055.9501953125,5992.0498046875,6049.0,0,5834.55099609375,5420.54625,60.94867807153966,49.99206970021987,50.32960073191312
2013-01-17,6039.2001953125,6053.2001953125,5988.10009765625,6001.25,0,5842.43400390625,5423.9175,69.15493440738771,50.748658382460235,50.41341226202254
2013-01-18,6064.39990234375,6083.39990234375,6048.2998046875,6059.85009765625,0,5849.767998046875,5428.097248535156,68.21519682831355,52.77332804331854,50.885395418281746
2013-01-21,6082.2998046875,6094.35009765625,6065.10009765625,6085.75,130900,5857.329990234375,5432.117746582031,69.99994488931017,55.186114682030166,51.74553927103143
2013-01-22,6048.5,6101.2998046875,6040.5,6080.14990234375,129000,5863.8119921875,5436.438996582031,57.107930589128046,53.75129227652451,52.146689872130054
2013-01-23,6054.2998046875,6069.7998046875,6021.14990234375,6052.85009765625,137000,5869.695986328125,5440.49474609375,55.922763293456626,52.477255811082614,52.212803059920574
2013-01-24,6019.35009765625,6065.2998046875,6007.85009765625,6046.2001953125,185200,5875.30798828125,5444.617746582031,50.393627959717094,48.09303687058127,51.38884982205272
2013-01-25,6074.64990234375,6080.5498046875,6014.4501953125,6024.5,147600,5883.075986328125,5449.096745605469,59.93549577358949,48.52141913590913,50.81536368482401
2013-01-28,6074.7998046875,6088.39990234375,6061.39990234375,6082.10009765625,113100,5890.897978515625,5452.992995605468,58.68373855281079,48.316053643165105,50.31550167649223
2013-01-29,6049.89990234375,6111.7998046875,6042.4501953125,6064.7001953125,157600,5899.2759765625,5456.652995605469,59.432154492702196,45.61822745882728,49.37604683295925
2013-01-30,6055.75,6071.9501953125,6044.14990234375,6065.0,124200,5908.90998046875,5460.139245605469,60.40376021677587,43.45135459229277,48.19110838482595
2013-01-31,6034.75,6058.0498046875,6025.14990234375,6045.64990234375,168500,5918.176982421875,5463.69849609375,59.881632719140214,39.583276368173756,46.46954198149552
2013-02-01,5998.89990234375,6052.9501953125,5983.2001953125,6040.9501953125,159300,5926.723984375,5467.52099609375,46.736738068538195,33.2418024323315,43.82399407166272
2013-02-04,5987.25,6038.5,5981.25,6025.2001953125,141700,5934.17298828125,5471.239245605469,40.48561678798378,26.965250273610764,40.45224531205233
2013-02-05,5956.89990234375,5970.35009765625,5946.89990234375,5948.2001953125,136200,5940.755986328125,5474.8894946289065,43.39062634617041,19.31933694279178,36.22566363820022
2013-02-06,5959.2001953125,5990.89990234375,5953.14990234375,5988.0498046875,157800,5947.40798828125,5478.301245117187,36.88520391010473,13.29228477577908,31.638987865715993
2013-02-07,5938.7998046875,5978.5,5927.60009765625,5936.4501953125,157600,5953.465986328125,5481.957993164063,29.080576244004234,6.791374740077117,26.66946524058822
2013-02-08,5903.5,5953.7001953125,5883.64990234375,5929.10009765625,192600,5956.986982421875,5485.3444921875,21.851381517855486,-1.1952642628530157,21.096519339899977
2013-02-11,5897.85009765625,5924.14990234375,5879.10009765625,5920.0498046875,122000,5958.443984375,5488.385241699219,23.9764976981847,-7.889685728320728,15.299278326255836
2013-02-12,5922.5,5927.64990234375,5886.4501953125,5894.35009765625,142800,5959.296982421875,5491.497741699219,28.624734319715927,-11.07831790628461,10.023759079747746
2013-02-13,5932.9501953125,5969.5,5922.9501953125,5943.14990234375,142600,5960.536982421875,5494.500493164062,34.778045603838805,-12.616651548921254,5.4956769540139465
2013-02-14,5896.9501953125,5940.2001953125,5884.5498046875,5933.2001953125,143800,5960.690986328125,5497.530993652344,16.408434973795323,-16.549914071795683,1.086558748852021
2013-02-15,5887.39990234375,5899.9501953125,5853.89990234375,5869.9501953125,125100,5960.428984375,5500.964992675781,15.790562065357108,-20.204773731705245,-3.1717077472594326
2013-02-18,5898.2001953125,5911.0,5878.4501953125,5888.64990234375,114300,5959.774990234375,5504.342744140625,20.8046640216662,-21.9764521032821,-6.932656618463966
2013-02-19,5939.7001953125,5947.5498046875,5883.14990234375,5900.2001953125,101000,5960.42099609375,5508.031245117188,30.36057803544631,-19.803533994366262,-9.506832093644425
2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,135400,5961.103994140625,5511.801494140625,33.49533163659885,-17.608218671205577,-11.127109409156656
2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,159400,5960.172998046875,5515.109743652344,27.96398389958223,-22.930868080596156,-13.487861143444558
2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,157000,5959.418994140625,5518.120493164062,28.803611806386854,-26.995285698858424,-16.189346054527334
2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,125100,5959.483994140625,5521.198493652344,32.811778528176944,-29.51701855776537,-18.854880555174944
2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,157400,5957.118994140625,5524.063244628906,24.52030279058829,-38.60706336572457,-22.805317117284872
2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,175200,5955.898994140625,5527.613493652344,32.412005863249746,-42.45304495397522,-26.73486268462294
2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,334900,5951.823994140625,5530.507993164062,27.70419448887492,-53.2668212825447,-32.041254404207294
2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,174500,5947.62599609375,5534.106743164062,31.93025100959524,-59.006166774643134,-37.43423687829446
2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,144900,5943.267998046875,5537.725244140625,27.11955535073386,-64.5215537033564,-42.85170024330685
2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,154400,5941.998994140625,5541.8179931640625,36.83604907703906,-61.266981596753794,-46.53475651399624
2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,156900,5941.25599609375,5546.266494140625,43.04359625537464,-55.27872521476638,-48.28355025415027
2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,134700,5940.409990234375,5551.043994140625,47.985953045696675,-46.39132577664532,-47.90510535864929
2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,150800,5941.9219921875,5556.05849609375,53.545303202143515,-32.326336927386365,-44.789351672396705
2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,125400,5942.6019921875,5561.478996582031,50.20972697234942,-21.205611722598405,-40.07260368243705
2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,115900,5942.7819921875,5566.69849609375,47.79565458897504,-14.504694690668657,-34.95902188408338
2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,116700,5939.94099609375,5571.49724609375,49.91651665550967,-14.107048830502208,-30.788627273367144
2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,149000,5937.93,5576.739497070313,54.28385973922223,-9.027901232588192,-26.436482065211354
2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,152200,5935.05900390625,5581.924248046875,51.24573107856588,-7.845352913552233,-22.71825623487953
2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,102700,5931.996005859375,5586.4934985351565,55.595079042455424,-9.80894418131902,-20.136393824167428
2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,182300,5926.881005859375,5590.62125,46.43284713803885,-18.35921869174672,-19.780958797683287
2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,187600,5921.33900390625,5594.165,50.10199406700698,-28.961203930281954,-21.61700782420302
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,179200,5915.141005859375,5597.5082495117185,45.457245131021,-39.78142726504393,-25.249891712371202
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,165300,5909.14201171875,5601.01125,46.4120020302622,-48.395766221237864,-29.879066614144534
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,150400,5901.338017578125,5604.559250488282,37.228275517202206,-55.9893848767033,-35.10113026665629
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,126500,5893.038017578125,5608.559250488282,34.25827654670111,-60.68251191586569,-40.21740659649817
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,209700,5886.65201171875,5612.73125,33.81682005690274,-60.40128140655361,-44.254181558509266
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,97800,5879.956005859375,5616.936750488281,25.76819237833911,-57.749582688428745,-46.953261784493165
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,106400,5873.630009765625,5620.691750488281,31.955411054342775,-51.527870588747646,-47.86818354534406
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,140700,5865.44201171875,5623.808000488281,29.391651161044322,-52.06497360579124,-48.7075415574335
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,134600,5855.96701171875,5626.34,27.72180608523611,-59.72206961972097,-50.910447169891
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,137500,5845.946015625,5628.835749511719,19.556652140262543,-66.7557252475026,-54.079502785413325
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,97000,5836.418017578125,5630.971000976562,20.469411446682727,-72.32731193667678,-57.72906461566602
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,138200,5824.827021484375,5632.839250488281,20.091448099983268,-79.68537411944453,-62.12032651642173
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,128600,5814.505029296875,5635.3590014648435,32.75624526737424,-79.46863015764393,-65.58998724466616
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,146800,5805.38703125,5637.633752441407,40.4689616299907,-75.57725226198727,-67.58744024813038
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,127300,5794.84302734375,5639.955251464844,38.30186924415993,-76.88827088989638,-69.44760637648358
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,142900,5785.516025390625,5642.278000488282,42.95779201936709,-73.86027745610772,-70.33014059240841
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,142700,5779.31703125,5645.1200024414065,53.981218119737484,-61.02965777735881,-68.4700440293985
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,154600,5773.34603515625,5647.738503417969,53.44047217369531,-50.30162631648818,-64.83636048681643
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,149900,5769.8700390625,5650.923754882812,56.81280573378424,-33.792759015547745,-58.627640192562694
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,135100,5767.374033203125,5654.522504882812,58.4701546668567,-16.381066493977414,-50.17832545284564
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,132200,5765.33603515625,5658.103005371094,56.11400308487163,-2.353318034127369,-40.61332396910199
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,199600,5765.59203125,5661.975004882813,66.66209849992546,14.997796963650217,-29.49109978255155
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,141300,5765.064033203125,5665.586506347656,71.90964159515397,24.843313698791462,-18.624217086282947
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,118900,5764.69603515625,5668.712507324219,75.48858311428947,34.87847356486964,-7.923678956052431
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,153200,5764.64103515625,5671.9705078125,77.50160552717468,44.4253618933235,2.5461292138227556
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,162400,5766.689033203125,5675.527507324219,84.75910054149534,56.91507730180456,13.419918831419118
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,145800,5767.82103515625,5678.734758300781,76.8651523198649,61.63646959168909,23.063228983473113
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,110200,5769.27802734375,5681.953508300781,76.59589563856491,66.79097538257611,31.808778263293714
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,136400,5771.35501953125,5685.586506347656,85.96874015286168,75.85173091238903,40.61736879311278
